,file,name,enum,xmean,xrmse,PC,CE,EW
110,trends-TP/cmip6-ts/EC-Earth3:r20i1p1f1_2080.nc,EC-Earth3,20i1p1f1_2080.nc,2.322007179260254,1.9523499011993408,-0.3484903872013092,-0.14603328704833984,-0.7955424785614014
111,trends-TP/cmip6-ts/EC-Earth3:r21i1p1f1_2080.nc,EC-Earth3,21i1p1f1_2080.nc,2.1983766555786133,1.8323343992233276,-0.3518858551979065,-0.20390629768371582,-0.7550404071807861
112,trends-TP/cmip6-ts/EC-Earth3:r22i1p1f1_2080.nc,EC-Earth3,22i1p1f1_2080.nc,2.1746931076049805,1.7851158380508423,-0.1718011349439621,-0.08252906799316406,-0.39809513092041016
113,trends-TP/cmip6-ts/EC-Earth3:r23i1p1f1_2080.nc,EC-Earth3,23i1p1f1_2080.nc,2.414344310760498,2.048330545425415,-0.2173331081867218,-0.14954733848571777,-0.8515294790267944
114,trends-TP/cmip6-ts/EC-Earth3:r24i1p1f1_2080.nc,EC-Earth3,24i1p1f1_2080.nc,2.1410319805145264,1.7666566371917725,-0.17183586955070496,-0.10925436019897461,-0.6365319490432739
115,trends-TP/cmip6-ts/EC-Earth3:r25i1p1f1_2080.nc,EC-Earth3,25i1p1f1_2080.nc,2.2301056385040283,1.8647361993789673,-0.23179559409618378,-0.07806634902954102,-0.7743839025497437
116,trends-TP/cmip6-ts/EC-Earth3:r2i1p1f1_2080.nc,EC-Earth3,2i1p1f1_2080.nc,2.158281087875366,1.783997893333435,-0.16013109683990479,-0.0720357894897461,-0.6665835380554199
117,trends-TP/cmip6-ts/EC-Earth3:r4i1p1f1_2080.nc,EC-Earth3,4i1p1f1_2080.nc,2.1534781455993652,1.7762346267700195,-0.1866602748632431,-0.11039328575134277,-0.6052695512771606
118,trends-TP/cmip6-ts/EC-Earth3:r6i1p1f1_2080.nc,EC-Earth3,6i1p1f1_2080.nc,2.474907875061035,2.0725550651550293,-0.03951256722211838,-0.05164170265197754,-0.33663415908813477
119,trends-TP/cmip6-ts/EC-Earth3:r7i1p1f1_2080.nc,EC-Earth3,7i1p1f1_2080.nc,2.476726770401001,2.099205255508423,-0.3691239655017853,-0.15547704696655273,-0.7263462543487549
